Date,Military Time,Isolate ID,PCR Date,Pyro Machine,Well,DispSeq,Tech,Region,Pyromark File Name (Machine #-date-military time),Fwd Primer,Rev Primer,Seq Primer
3/1/2011,1200,Hu-056,2/15/2011,3,B8,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-021,2/15/2011,3,C1,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-021,2/15/2011,3,C2,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-021,2/15/2011,3,C3,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-053,2/15/2011,3,C4,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-053,2/15/2011,3,C5,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-053,2/15/2011,3,C6,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-056,2/15/2011,3,C7,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1200,Hu-056,2/15/2011,3,C8,ModGATC-2c,AKH,23-5,3-3/1/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-110,2/15/2011,3,A1,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-110,2/15/2011,3,A2,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-110,2/15/2011,3,A3,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-105,2/15/2011,3,A4,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-105,2/15/2011,3,A5,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-105,2/15/2011,3,A6,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-045,2/15/2011,3,A7,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-045,2/15/2011,3,A8,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-045,2/15/2011,3,B1,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-047,2/15/2011,3,B2,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-047,2/15/2011,3,B3,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-047,2/15/2011,3,B4,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-056,2/15/2011,3,B5,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-056,2/15/2011,3,B6,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-056,2/15/2011,3,B7,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-053,2/15/2011,3,B8,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-053,2/15/2011,3,C1,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-053,2/15/2011,3,C2,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-095,2/15/2011,3,C3,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-095,2/15/2011,3,C4,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-095,2/15/2011,3,C5,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-093,2/15/2011,3,C6,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-093,2/15/2011,3,C7,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/1/2011,1500,Hu-093,2/15/2011,3,C8,ModGATC-2c,AKH,23-5,3-3/1/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-072,2/16/2011,3,A2,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-072,2/16/2011,3,A3,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-085,2/16/2011,3,A4,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-085,2/16/2011,3,A5,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-085,2/16/2011,3,A6,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-025,2/16/2011,3,A7,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-025,2/16/2011,3,A8,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-025,2/16/2011,3,B1,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-029,2/16/2011,3,B2,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-029,2/16/2011,3,B3,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-029,2/16/2011,3,B4,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-071,2/16/2011,3,B5,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-071,2/16/2011,3,B6,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-071,2/16/2011,3,B7,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-045,2/16/2011,3,B8,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-045,2/16/2011,3,C1,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-045,2/16/2011,3,C2,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-109,2/16/2011,3,C3,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-109,2/16/2011,3,C4,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-109,2/16/2011,3,C5,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-039,2/16/2011,3,C6,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-039,2/16/2011,3,C7,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1200,Hu-039,2/16/2011,3,C8,ModGATC-2c,AKH,23-5,3-3/2/11-1200,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-105,2/16/2011,3,A1,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-105,2/16/2011,3,A2,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-105,2/16/2011,3,A3,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-098,2/16/2011,3,A4,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-098,2/16/2011,3,A5,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-098,2/16/2011,3,A6,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-113,2/16/2011,3,A7,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-113,2/16/2011,3,A8,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-113,2/16/2011,3,B1,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-104,2/16/2011,3,B2,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-104,2/16/2011,3,B3,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-104,2/16/2011,3,B4,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-108,2/16/2011,3,B5,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-108,2/16/2011,3,B6,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-108,2/16/2011,3,B7,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-033,2/16/2011,3,B8,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-033,2/16/2011,3,C1,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-033,2/16/2011,3,C2,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-100,2/16/2011,3,C3,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-100,2/16/2011,3,C4,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-100,2/16/2011,3,C5,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-101,2/16/2011,3,C6,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-101,2/16/2011,3,C7,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,1500,Hu-101,2/16/2011,3,C8,ModGATC-2c,AKH,23-5,3-3/2/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-040,2/16/2011,3,A1,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-040,2/16/2011,3,A2,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-040,2/16/2011,3,A3,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-070,2/16/2011,3,A4,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-070,2/16/2011,3,A5,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-070,2/16/2011,3,A6,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-046,2/16/2011,3,A7,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-046,2/16/2011,3,A8,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-046,2/16/2011,3,B1,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-030,2/16/2011,3,B2,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-030,2/16/2011,3,B3,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-030,2/16/2011,3,B4,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-026,2/16/2011,3,B5,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-026,2/16/2011,3,B6,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-026,2/16/2011,3,B7,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-086,2/16/2011,3,B8,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-086,2/16/2011,3,C1,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-086,2/16/2011,3,C2,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-110,2/16/2011,3,C3,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-110,2/16/2011,3,C4,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-110,2/16/2011,3,C5,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-073,2/16/2011,3,C6,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-073,2/16/2011,3,C7,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-040,2/16/2011,3,C8,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/2/2011,800,Hu-072,2/16/2011,3,A1,ModGATC-2c,AKH,23-5,3-3/2/11-800,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-038,2/17/2011,3,A1,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-038,2/17/2011,3,A2,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-038,2/17/2011,3,A3,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-112,2/17/2011,3,A4,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-112,2/17/2011,3,A5,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-112,2/17/2011,3,A6,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-110,2/17/2011,3,A7,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-110,2/17/2011,3,A8,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-110,2/17/2011,3,B1,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-102,2/17/2011,3,B2,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-102,2/17/2011,3,B3,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-102,2/17/2011,3,B4,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-106,2/17/2011,3,B5,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-106,2/17/2011,3,B6,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-106,2/17/2011,3,B7,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-103,2/17/2011,3,B8,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-103,2/17/2011,3,C1,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-103,2/17/2011,3,C2,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-034,2/17/2011,3,C3,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-034,2/17/2011,3,C4,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-034,2/17/2011,3,C5,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-107,2/17/2011,3,C6,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-107,2/17/2011,3,C7,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
3/3/2011,1500,Hu-107,2/17/2011,3,C8,ModGATC-2c,AKH,23-5,3-3/3/11-1500,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-001,8/12/2010,EBI 1,A7,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-002,8/12/2010,EBI 1,A8,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-003,8/12/2010,EBI 1,B1,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-004,8/12/2010,EBI 1,B2,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-005,8/12/2010,EBI 1,B3,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-006,8/12/2010,EBI 1,B4,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-007,8/12/2010,EBI 1,B5,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-008,8/12/2010,EBI 1,B6,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-009,8/12/2010,EBI 1,B7,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-010,8/12/2010,EBI 1,B8,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-011,8/12/2010,EBI 1,C1,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Pg-012,8/12/2010,EBI 1,C2,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Ck-001,8/9/2010,EBI 1,C5,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Ck-002,8/9/2010,EBI 1,C6,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Ck-003,8/9/2010,EBI 1,C7,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Ck-004,8/9/2010,EBI 1,C8,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-001,7/21/2010,EBI 1,A1,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-002,7/21/2010,EBI 1,A2,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-003,7/21/2010,EBI 1,A3,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-004,7/21/2010,EBI 1,A4,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-005,7/21/2010,EBI 1,A5,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-006,7/21/2010,EBI 1,A6,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-007,7/21/2010,EBI 1,A7,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-008,7/21/2010,EBI 1,A8,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-009,7/21/2010,EBI 1,B1,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-010,7/21/2010,EBI 1,B2,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-011,7/21/2010,EBI 1,B3,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-012,7/21/2010,EBI 1,B4,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-013,7/21/2010,EBI 1,B5,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
