Date,Military Time,Isolate ID,PCR Date,Pyro Machine,Well,DispSeq,Tech,Region,Pyromark File Name (Machine #-date-military time),Fwd Primer,Rev Primer,Seq Primer
8/17/2010,,Hu-014,7/21/2010,EBI 1,B6,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-015,7/21/2010,EBI 1,B7,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-016,7/21/2010,EBI 1,B8,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-017,7/21/2010,EBI 1,C1,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-018,7/21/2010,EBI 1,C2,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-019,7/21/2010,EBI 1,C3,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Hu-020,7/21/2010,EBI 1,C4,ModGATC-2c,Lienemann,23-5,8-17-10-hu-ck,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Pg-011,8/11/2010,EBI 1,A1,ModGATC-2c,Lienemann,23-5,8-11-10-8xTest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Pg-012,8/11/2010,EBI 1,A2,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Sg-005,8/11/2010,EBI 1,A3,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Sg-006,8/11/2010,EBI 1,A4,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Sg-007,8/11/2010,EBI 1,A5,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Sg-008,8/11/2010,EBI 1,A6,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Sg-009,8/11/2010,EBI 1,A7,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/11/2010,,Sg-010,8/11/2010,EBI 1,A8,ModGATC-2c,Lienemann,23-5,8-11-10-8xtest-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A1,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A2,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A3,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A4,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A5,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A6,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A7,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-021,8/12/2010,EBI 1,A8,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B1,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B2,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B3,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B4,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B5,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B6,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B7,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-023,8/12/2010,EBI 1,B8,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C1,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C2,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C3,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C4,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C5,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C6,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C7,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Sg-025,8/12/2010,EBI 1,C8,ModGATC-2c,E. Neal,23-5,8-13-10 ModGATC-2cont,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-001,8/11/2010,EBI 1,A1,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-002,8/11/2010,EBI 1,A2,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-003,8/11/2010,EBI 1,A3,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-004,8/11/2010,EBI 1,A4,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-005,8/11/2010,EBI 1,A5,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-006,8/11/2010,EBI 1,A6,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-007,8/11/2010,EBI 1,A7,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-008,8/11/2010,EBI 1,A8,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-009,8/11/2010,EBI 1,B1,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-010,8/11/2010,EBI 1,B2,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-011,8/11/2010,EBI 1,B3,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-012,8/11/2010,EBI 1,B4,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-013,8/11/2010,EBI 1,B5,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-014,8/11/2010,EBI 1,B6,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-015,8/11/2010,EBI 1,B7,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-016,8/11/2010,EBI 1,B8,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-017,8/11/2010,EBI 1,C1,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-018,8/11/2010,EBI 1,C2,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-019,8/11/2010,EBI 1,C3,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-020,8/11/2010,EBI 1,C4,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-021,8/11/2010,EBI 1,C5,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-022,8/11/2010,EBI 1,C6,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-023,8/11/2010,EBI 1,C7,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/13/2010,,Cw-024,8/11/2010,EBI 1,C8,ModGATC-2c,Lienemann,23-5,8-13-10-cw1-24ModGATC,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Cw-025,8/11/2010,EBI 1,A1,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Cw-026,8/11/2010,EBI 1,A2,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Cw-027,8/11/2010,EBI 1,A3,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Cw-028,8/11/2010,EBI 1,A4,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Cw-029,8/11/2010,EBI 1,A5,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/17/2010,,Cw-030,8/11/2010,EBI 1,A6,ModGATC-2c,Lienemann,23-5,8-17-10-cw-pg-sg,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A1,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A2,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A3,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A4,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A5,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A6,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A7,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-021,8/17/2010,EBI 1,A8,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B1,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B2,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B3,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B4,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B5,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B6,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B7,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-023,8/17/2010,EBI 1,B8,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C1,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C2,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C3,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C4,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C5,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C6,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C7,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
8/18/2010,,Sg-025,8/17/2010,EBI 1,C8,ModGATC-2c,E. Neal,23-5,8-18-10_Sg21-23-25,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-002,9/23/2010,EBI 1,A1,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-005,9/23/2010,EBI 1,A2,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-005,9/23/2010,EBI 1,A3,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-005,9/23/2010,EBI 1,A4,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-005,9/23/2010,EBI 1,A5,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-009,9/23/2010,EBI 1,A6,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Hu-012,9/23/2010,EBI 1,A7,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Ck-001,9/23/2010,EBI 1,A8,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Pg-003,9/23/2010,EBI 1,B1,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Pg-004,9/23/2010,EBI 1,B2,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Pg-007,9/23/2010,EBI 1,B3,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Pg-008,9/23/2010,EBI 1,B4,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Pg-009,9/23/2010,EBI 1,B5,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Pg-010,9/23/2010,EBI 1,B6,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Sg-005,9/23/2010,EBI 1,B7,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Sg-006,9/23/2010,EBI 1,B8,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Cw-002,9/23/2010,EBI 1,C1,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Cw-017,9/23/2010,EBI 1,C2,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Cw-023,9/23/2010,EBI 1,C3,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Cw-026,9/23/2010,EBI 1,C4,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Cw-027,9/23/2010,EBI 1,C5,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Cw-030,9/23/2010,EBI 1,C6,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Sg-007,9/23/2010,EBI 1,C7,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/23/2010,,Sg-008,9/23/2010,EBI 1,C8,ModGATC-2c,Lienemann,23-5,9-23-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-002,9/30/2010,EBI 1,A1,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-005,9/30/2010,EBI 1,A2,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-005,9/30/2010,EBI 1,A3,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-005,9/30/2010,EBI 1,A4,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-005,9/30/2010,EBI 1,A5,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-009,9/30/2010,EBI 1,A6,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Hu-012,9/30/2010,EBI 1,A7,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Ck-001,9/30/2010,EBI 1,A8,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Pg-003,9/30/2010,EBI 1,B1,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Pg-004,9/30/2010,EBI 1,B2,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Pg-007,9/30/2010,EBI 1,B3,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Pg-008,9/30/2010,EBI 1,B4,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Pg-009,9/30/2010,EBI 1,B5,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Pg-010,9/30/2010,EBI 1,B6,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Sg-005,9/30/2010,EBI 1,B7,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Sg-006,9/30/2010,EBI 1,B8,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Cw-002,9/30/2010,EBI 1,C1,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Cw-017,9/30/2010,EBI 1,C2,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Cw-023,9/30/2010,EBI 1,C3,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Cw-026,9/30/2010,EBI 1,C4,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Cw-027,9/30/2010,EBI 1,C5,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Cw-030,9/30/2010,EBI 1,C6,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Sg-007,9/30/2010,EBI 1,C7,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
9/30/2010,,Sg-008,9/30/2010,EBI 1,C8,ModGATC-2c,Lienemann,23-5,9-30-10 ModGATC-2controls,23-5ITS-F,23-5ITS-R-biotin,23-5ITS-S
